sample,org,dataset,gpair,phylum,left_tpm_raw,junc_tpm_raw
SRR6416841_4_RP,Ruditapes_philippinarum,RP_pcr,9,Mollusca,28899.639611051323,6443.333019592586
SRR6416842_5_RP,Ruditapes_philippinarum,RP_pcr,10,Mollusca,25028.410453002027,7334.290478145012
SRR6416843_6_RP,Ruditapes_philippinarum,RP_pcr,11,Mollusca,16150.609876065157,5454.469501103396
SRR6416844_7_RP,Ruditapes_philippinarum,RP_pcr,11,Mollusca,25043.54532144049,4294.890291529563
SRR6416845_8_RP,Ruditapes_philippinarum,RP_pcr,10,Mollusca,26405.97272628502,6891.184048680747
SRR6981889_0_CR,Carcinoscorpius_rotundicauda,CR_transc,12,Arthropoda,46103.76388969597,12358.036377387025
SRR6981890_1_CR,Carcinoscorpius_rotundicauda,CR_transc,12,Arthropoda,36531.45909508286,19365.26759954608
SRR6981891_2_CR,Carcinoscorpius_rotundicauda,CR_transc,10,Arthropoda,32559.396328258055,15810.24680477889
SRR6981892_3_CR,Carcinoscorpius_rotundicauda,CR_transc,10,Arthropoda,35301.25801586163,15346.8226954653
SRR6981893_4_CR,Carcinoscorpius_rotundicauda,CR_transc,12,Arthropoda,45879.16644536606,12653.06759975688
SRR6981894_5_CR,Carcinoscorpius_rotundicauda,CR_transc,10,Arthropoda,27143.79810346422,8057.691388652336
SRR7232530_24_LH,Linepithema_humile,LH_queen_transc,10,Arthropoda,57222.642255837716,3116.5480059416427
SRR7244629_10_PV,Pardaliparus_venustulus,songbirds,12,Chordata,49700.67058834813,6293.410172976493
SRR7244630_11_PV,Pardaliparus_venustulus,songbirds,12,Chordata,42959.125104722276,4187.79929375055
SRR7244631_12_PV,Pardaliparus_venustulus,songbirds,12,Chordata,47473.69106715312,4497.140502656534
SRR7244632_13_PV,Pardaliparus_venustulus,songbirds,12,Chordata,45669.47024980892,4443.165151060131
SRR7244633_14_PV,Pardaliparus_venustulus,songbirds,12,Chordata,43029.64837048495,5530.432209685225
SRR7244634_15_PV,Pardaliparus_venustulus,songbirds,10,Chordata,47375.79360353468,7131.187602118277
SRR7244635_16_PV,Pardaliparus_venustulus,songbirds,12,Chordata,35368.12077659245,3834.3555327817608
SRR7244636_17_PV,Pardaliparus_venustulus,songbirds,10,Chordata,43412.28863366081,4048.00620340605
SRR7244637_18_PV,Pardaliparus_venustulus,songbirds,12,Chordata,47172.99513753643,5056.251345569775
SRR7244679_60_PP,Poecile_palustris,songbirds,10,Chordata,51422.037902837525,3136.602087640114
SRR7244680_61_PP,Poecile_palustris,songbirds,12,Chordata,55592.57492611014,6708.850349561678
SRR7244681_62_PP,Poecile_palustris,songbirds,12,Chordata,47534.51182397072,2631.3698475440533
SRR7244682_63_PP,Poecile_palustris,songbirds,12,Chordata,48737.726347329866,2986.393649073142
SRR7244683_64_PP,Poecile_palustris,songbirds,10,Chordata,43353.770377505236,3092.8443753511783
SRR7244684_65_PP,Poecile_palustris,songbirds,10,Chordata,45308.14638737448,2433.575869379112
SRR7244685_66_PP,Poecile_palustris,songbirds,10,Chordata,44964.18674299975,5073.956306153679
SRR7244686_67_PP,Poecile_palustris,songbirds,12,Chordata,69081.28413436936,11114.07753909576
SRR7244687_68_PP,Poecile_palustris,songbirds,12,Chordata,67690.58436942191,6398.7278723859245
SRR7244688_69_PP,Poecile_palustris,songbirds,12,Chordata,65190.90267779473,6468.183609617045
SRR7244689_70_PV,Pardaliparus_venustulus,songbirds,12,Chordata,44437.175273677196,4013.0768126476237
SRR7244690_71_PV,Pardaliparus_venustulus,songbirds,12,Chordata,46915.95616853912,4175.813679928917
SRR7244691_72_PV,Pardaliparus_venustulus,songbirds,12,Chordata,52307.84659567901,4955.905418124503
SRR7244692_73_PV,Pardaliparus_venustulus,songbirds,12,Chordata,44850.93815704822,5899.318395895745
SRR7244693_74_PV,Pardaliparus_venustulus,songbirds,10,Chordata,50786.465774455595,9264.743351085766
SRR7244694_75_PV,Pardaliparus_venustulus,songbirds,12,Chordata,52629.489406146015,6933.448914785598
SRR7244695_76_PV,Pardaliparus_venustulus,songbirds,10,Chordata,45102.50804461172,4172.01276304731
SRR7244696_77_PV,Pardaliparus_venustulus,songbirds,12,Chordata,43560.009163224764,3712.1643085845026
SRR7244697_78_PV,Pardaliparus_venustulus,songbirds,12,Chordata,41465.63626649315,4214.700764278708
SRR7244698_79_PV,Pardaliparus_venustulus,songbirds,12,Chordata,47305.69893753677,4393.152715826929
SRR7244709_90_PP,Poecile_palustris,songbirds,10,Chordata,52820.65865276207,4150.128303154706
SRR7244710_91_PP,Poecile_palustris,songbirds,11,Chordata,67619.21521370318,5554.1448749160245
SRR7244711_92_PP,Poecile_palustris,songbirds,10,Chordata,59060.692308815356,2682.1297404266024
SRR7244712_93_PP,Poecile_palustris,songbirds,11,Chordata,53696.97093272042,3804.952835020758
SRR7244714_95_PP,Poecile_palustris,songbirds,10,Chordata,45266.23243561719,4185.705605489198
SRR7244715_96_PP,Poecile_palustris,songbirds,10,Chordata,52873.01448493221,3103.1530972494293
SRR7244716_97_PP,Poecile_palustris,songbirds,10,Chordata,62265.13219599579,2769.07372837366
SRR7244722_103_PV,Pardaliparus_venustulus,songbirds,12,Chordata,48966.02593456114,8944.677958486467
SRR7244725_106_PV,Pardaliparus_venustulus,songbirds,12,Chordata,40220.20581708808,4065.372260973578
SRR7244726_107_PV,Pardaliparus_venustulus,songbirds,10,Chordata,46836.42360869625,4044.424609675498
SRR7454774_1_PC,Pomacea_canaliculata,PC_random2,12,Mollusca,64897.15301934915,18443.483937756
SRR7454775_2_PC,Pomacea_canaliculata,PC_random2,10,Mollusca,50665.20158289089,9825.37791277469
SRR7454776_3_PC,Pomacea_canaliculata,PC_random2,10,Mollusca,54686.49000912438,10127.942790772951
SRR7454777_4_PC,Pomacea_canaliculata,PC_random2,10,Mollusca,51222.63987134803,9958.14629881572
SRR7454778_5_PC,Pomacea_canaliculata,PC_random2,10,Mollusca,43027.57983566883,8505.252552565358
SRR7454780_7_PC,Pomacea_canaliculata,PC_random2,10,Mollusca,44886.47351379617,10064.93074953157
SRR7454781_8_PC,Pomacea_canaliculata,PC_random2,10,Mollusca,54668.79963427712,15590.801476934696
SRR7454783_10_PC,Pomacea_canaliculata,PC_random2,10,Mollusca,38980.158931075726,7260.102092909082
SRR7454785_12_PC,Pomacea_canaliculata,PC_random2,10,Mollusca,37137.92136513657,8778.478974837248
SRR7454787_14_PC,Pomacea_canaliculata,PC_random2,10,Mollusca,45822.96426998687,6780.606860578979
SRR7454789_16_PC,Pomacea_canaliculata,PC_random2,10,Mollusca,43373.091885468064,8929.728193241684
SRR7454790_17_PC,Pomacea_canaliculata,PC_random2,12,Mollusca,49008.76623045033,14160.83857144941
SRR7454794_21_PC,Pomacea_canaliculata,PC_random2,10,Mollusca,33087.93356409186,5365.377380647753
SRR7454795_22_PC,Pomacea_canaliculata,PC_random2,12,Mollusca,58953.08719140958,20324.53452450031
SRR7454796_23_PC,Pomacea_canaliculata,PC_random2,10,Mollusca,49179.0350943951,12157.20049407085
SRR7454798_25_PC,Pomacea_canaliculata,PC_random2,12,Mollusca,43536.08497436869,12317.75660685463
SRR7454802_29_PC,Pomacea_canaliculata,PC_random2,10,Mollusca,47951.16169389346,8347.831583387077
SRR8261013_0_AA,Aedes_aegypti,AA_transc,12,Arthropoda,11235.081195228617,14445.994535859641
SRR8261014_1_AA,Aedes_aegypti,AA_transc,12,Arthropoda,11131.581457283857,14234.554743503828
SRR8261015_2_AA,Aedes_aegypti,AA_transc,12,Arthropoda,17491.420133829633,21619.115259370148
SRR8261016_3_AA,Aedes_aegypti,AA_transc,12,Arthropoda,16536.81616813547,19011.416932969376
SRR8261017_4_AA,Aedes_aegypti,AA_transc,12,Arthropoda,17894.788382386854,21054.869431622865
SRR8261018_5_AA,Aedes_aegypti,AA_transc,12,Arthropoda,18685.59408788017,22619.06672173009
SRR8261019_6_AA,Aedes_aegypti,AA_transc,12,Arthropoda,14492.154170219252,15988.76956496539
SRR8261020_7_AA,Aedes_aegypti,AA_transc,12,Arthropoda,17426.602895463882,18125.132037356416
SRR8261021_8_AA,Aedes_aegypti,AA_transc,12,Arthropoda,16901.179470180366,19543.77738212938
SRR8261022_9_AA,Aedes_aegypti,AA_transc,12,Arthropoda,16115.575850933663,16981.824044504807
SRR8261023_10_AA,Aedes_aegypti,AA_transc,12,Arthropoda,18343.31173122068,26279.302351207458
SRR8261024_11_AA,Aedes_aegypti,AA_transc,12,Arthropoda,17541.76138279953,23957.929274733797
SRR8261025_12_AA,Aedes_aegypti,AA_transc,12,Arthropoda,14654.121536388055,21575.31353556078
SRR8261026_13_AA,Aedes_aegypti,AA_transc,12,Arthropoda,16210.106846222534,24233.100462746137
SRR8261027_14_AA,Aedes_aegypti,AA_transc,12,Arthropoda,13953.055050411567,18137.259554100903
SRR8261028_15_AA,Aedes_aegypti,AA_transc,12,Arthropoda,11605.350582616153,16018.582784797949
SRR8261029_16_AA,Aedes_aegypti,AA_transc,12,Arthropoda,20550.384900716785,27654.134805352027
SRR8261030_17_AA,Aedes_aegypti,AA_transc,12,Arthropoda,20363.55435403753,25931.842887519844
SRR8261031_18_AA,Aedes_aegypti,AA_transc,12,Arthropoda,14082.987323010737,17682.963899570874
SRR8261032_19_AA,Aedes_aegypti,AA_transc,12,Arthropoda,13705.497207734566,15995.54408762274
SRR8261033_20_AA,Aedes_aegypti,AA_transc,12,Arthropoda,16362.900149910733,21269.765797342352
SRR8261034_21_AA,Aedes_aegypti,AA_transc,12,Arthropoda,17825.7781139863,23786.86100252117
SRR8261035_22_AA,Aedes_aegypti,AA_transc,12,Arthropoda,15105.976649158249,20694.840075104796
SRR8261036_23_AA,Aedes_aegypti,AA_transc,12,Arthropoda,11717.136673252386,16347.950669606265
SRR8261037_24_AA,Aedes_aegypti,AA_transc,12,Arthropoda,16767.51776655529,23459.9975307665
SRR8261038_25_AA,Aedes_aegypti,AA_transc,12,Arthropoda,15246.942077264928,18894.649709974135
SRR8261039_26_AA,Aedes_aegypti,AA_transc,12,Arthropoda,15996.784124547448,21567.36477509742
SRR8261040_27_AA,Aedes_aegypti,AA_transc,12,Arthropoda,15266.397431600606,17219.60550540834
SRR8261041_28_AA,Aedes_aegypti,AA_transc,12,Arthropoda,20641.38613202137,26593.432452339963
SRR8261042_29_AA,Aedes_aegypti,AA_transc,12,Arthropoda,19946.237870742516,25484.880329930074
SRR8261043_30_AA,Aedes_aegypti,AA_transc,12,Arthropoda,20159.558302032485,27758.260994158205
SRR8261044_31_AA,Aedes_aegypti,AA_transc,12,Arthropoda,18516.52084068478,24423.655953836176
SRR8261045_32_AA,Aedes_aegypti,AA_transc,12,Arthropoda,17775.37699668911,24652.070692396333
SRR8261046_33_AA,Aedes_aegypti,AA_transc,12,Arthropoda,17653.270012971676,22080.93632879844
SRR8261047_34_AA,Aedes_aegypti,AA_transc,12,Arthropoda,20715.14920705575,25858.539227622372
SRR8261048_35_AA,Aedes_aegypti,AA_transc,12,Arthropoda,19943.587727407903,24153.866793112524
SRR8335028_0_AF,Aphis_fabae,AF_transc,13,Arthropoda,8398.145828146451,3268.9412141757957
SRR8335029_1_AF,Aphis_fabae,AF_transc,12,Arthropoda,5163.084627696959,2889.0930282902973
SRR8335030_2_AF,Aphis_fabae,AF_transc,14,Arthropoda,10288.47980999299,3681.8229004049867
SRR8335031_3_AF,Aphis_fabae,AF_transc,14,Arthropoda,6711.200062010246,3015.5915911269776
SRR8335032_4_AF,Aphis_fabae,AF_transc,13,Arthropoda,7924.5736577587695,2690.421557592077
SRR8335033_5_AF,Aphis_fabae,AF_transc,14,Arthropoda,9580.013435202847,3771.6551776455653
SRR8335034_6_AF,Aphis_fabae,AF_transc,14,Arthropoda,8620.73940725056,2686.7969795794966
SRR8335035_7_AF,Aphis_fabae,AF_transc,14,Arthropoda,11900.355613153468,3338.8391395092267
SRR8335036_8_AF,Aphis_fabae,AF_transc,13,Arthropoda,12159.017740432071,4064.8344224981615
SRR8335037_9_AF,Aphis_fabae,AF_transc,12,Arthropoda,5128.4332186521915,3031.976180809555
SRR8335038_10_AF,Aphis_fabae,AF_transc,14,Arthropoda,10728.879976994283,3314.856882330251
SRR8335039_11_AF,Aphis_fabae,AF_transc,14,Arthropoda,5458.445642122618,2403.0944026126845
SRR8335040_12_AF,Aphis_fabae,AF_transc,14,Arthropoda,10906.417493196244,3942.1399259802406
SRR8335041_13_AF,Aphis_fabae,AF_transc,13,Arthropoda,6150.220664896674,2458.973699153601
SRR8335043_15_AF,Aphis_fabae,AF_transc,14,Arthropoda,9144.826749288806,2678.9962075187536
SRR8335045_17_AF,Aphis_fabae,AF_transc,14,Arthropoda,6418.484691047155,2426.3909615700622
SRR8335046_18_AF,Aphis_fabae,AF_transc,14,Arthropoda,11180.926795708861,3039.131688520042
SRR8335048_20_AF,Aphis_fabae,AF_transc,14,Arthropoda,8364.94452601982,1748.770466052608
SRR8335049_21_AF,Aphis_fabae,AF_transc,13,Arthropoda,7301.233604761097,2775.2694426042463
SRR8335050_22_AF,Aphis_fabae,AF_transc,13,Arthropoda,6196.033522338444,2924.327972665895
SRR8335051_23_AF,Aphis_fabae,AF_transc,13,Arthropoda,5455.9071826844565,2453.439882809333
SRR8335052_24_AF,Aphis_fabae,AF_transc,14,Arthropoda,9423.537320511101,2457.7498491045744
SRR8335053_25_AF,Aphis_fabae,AF_transc,14,Arthropoda,8244.229433430703,2244.7277557388907
SRR8335054_26_AF,Aphis_fabae,AF_transc,12,Arthropoda,5495.805932751974,2352.338641787919
SRR8335055_27_AF,Aphis_fabae,AF_transc,12,Arthropoda,8988.65704981649,2915.2275819181496
SRR8335056_28_AF,Aphis_fabae,AF_transc,14,Arthropoda,6670.65608471676,2510.636884133538
SRR8335057_29_AF,Aphis_fabae,AF_transc,13,Arthropoda,8700.770971714293,2917.216611033596
SRR8335058_30_AF,Aphis_fabae,AF_transc,14,Arthropoda,9577.138949568121,3201.151985873181
SRR8335059_31_AF,Aphis_fabae,AF_transc,12,Arthropoda,10254.045932859188,2944.0973652259254
SRR8335061_33_AF,Aphis_fabae,AF_transc,14,Arthropoda,8576.002471802176,2629.247221610314
SRR8335062_34_AF,Aphis_fabae,AF_transc,14,Arthropoda,11237.857784807937,3925.6677771060276
SRR8335063_35_AF,Aphis_fabae,AF_transc,14,Arthropoda,7442.590636153118,2199.930381606826
SRR8335064_36_AF,Aphis_fabae,AF_transc,13,Arthropoda,8439.637331342703,2864.655166989827
SRR8335065_37_AF,Aphis_fabae,AF_transc,14,Arthropoda,6216.024885327639,3068.008127875127
SRR8335066_38_AF,Aphis_fabae,AF_transc,14,Arthropoda,9355.067422133847,2178.1448305834147
SRR863596_13_ZN,Zootermopsis_nevadensis,ZN_transc,12,Arthropoda,43422.18288783395,12461.541369538187
SRR863597_14_ZN,Zootermopsis_nevadensis,ZN_transc,11,Arthropoda,44712.72669605904,22402.47214870722
SRR863598_15_ZN,Zootermopsis_nevadensis,ZN_transc,8,Arthropoda,66140.45643518768,11149.622168987098
SRR863599_16_ZN,Zootermopsis_nevadensis,ZN_transc,12,Arthropoda,41510.41903985842,22018.33670859637
SRR863601_17_ZN,Zootermopsis_nevadensis,ZN_transc,11,Arthropoda,56273.563943348585,12214.254850731608
SRR863602_18_ZN,Zootermopsis_nevadensis,ZN_transc,12,Arthropoda,51968.81270198972,16675.16758262895
SRR863603_19_ZN,Zootermopsis_nevadensis,ZN_transc,11,Arthropoda,59343.40019585428,12237.96811493525
SRR863605_21_ZN,Zootermopsis_nevadensis,ZN_transc,9,Arthropoda,103917.168800077,12228.19962429016
SRR863606_22_ZN,Zootermopsis_nevadensis,ZN_transc,8,Arthropoda,68928.37332263317,15917.656123716148
SRR863612_23_ZN,Zootermopsis_nevadensis,ZN_transc,12,Arthropoda,46843.147841018406,13447.408424643847
SRR863613_24_ZN,Zootermopsis_nevadensis,ZN_transc,12,Arthropoda,51123.04977171599,18856.728412171888
SRR9038785_0_TV,Trialeurodes_vaporariorum,TV_transc2,12,Arthropoda,28802.34390619739,10969.93427820321
SRR9038786_1_TV,Trialeurodes_vaporariorum,TV_transc2,12,Arthropoda,26149.55070898034,10688.96826946221
SRR9038787_2_TV,Trialeurodes_vaporariorum,TV_transc2,12,Arthropoda,25337.487071002182,8408.30392185486
SRR9038788_3_TV,Trialeurodes_vaporariorum,TV_transc2,12,Arthropoda,30417.616140468446,9720.213245865347
SRR9038789_4_TV,Trialeurodes_vaporariorum,TV_transc2,12,Arthropoda,24748.85499246863,10096.136335399648
SRR9038790_5_TV,Trialeurodes_vaporariorum,TV_transc2,12,Arthropoda,26296.31354752177,9997.48029107113
SRR942526_1_AP,Acyrthosiphon_pisum,AP_aphids_transc,12,Arthropoda,17734.16558271668,9905.08676277239
SRR942527_2_AP,Acyrthosiphon_pisum,AP_aphids_transc,12,Arthropoda,20639.13672297261,4102.4498335540775
SRR942528_3_AP,Acyrthosiphon_pisum,AP_aphids_transc,12,Arthropoda,18809.83667357676,4616.209819683304
SRR942531_5_AP,Acyrthosiphon_pisum,AP_aphids_transc,12,Arthropoda,19151.972885745017,3821.7831061615566
SRR942532_6_AP,Acyrthosiphon_pisum,AP_aphids_transc,12,Arthropoda,18265.104699495558,4047.2129500754004
SRR942540_7_AP,Acyrthosiphon_pisum,AP_aphids_transc,12,Arthropoda,17177.38997832616,8125.566797558802
SRR942638_8_AP,Acyrthosiphon_pisum,AP_aphids_transc,12,Arthropoda,17103.865985250348,12890.166932403561
SRR942642_9_AP,Acyrthosiphon_pisum,AP_aphids_transc,12,Arthropoda,17568.84311739436,9451.080112740252
SRR942656_10_AP,Acyrthosiphon_pisum,AP_aphids_transc,12,Arthropoda,18690.44645310878,4298.140808899636
SRR942657_11_AP,Acyrthosiphon_pisum,AP_aphids_transc,12,Arthropoda,18435.509667163893,4022.705527983419
SRR946917_0_AG,Aphis_gossypii,AGos_transc1,14,Arthropoda,630.2716618335002,635.9916766633697
SRR953583_1_AG,Aphis_gossypii,AGos_transc1,14,Arthropoda,431.40947201555616,447.2764649097394
SRR9622126_0_TC,Tribolium_castaneum,TC_whole_trasnc,11,Arthropoda,87614.78308777443,392.31746717919225
SRR9622127_1_TC,Tribolium_castaneum,TC_whole_trasnc,10,Arthropoda,49749.442668610776,353.86507187452924
SRR9622128_2_TC,Tribolium_castaneum,TC_whole_trasnc,9,Arthropoda,72701.75002151425,593.6945764251831
SRR9622129_3_TC,Tribolium_castaneum,TC_whole_trasnc,10,Arthropoda,54523.431672090854,435.65554367398084
SRR9622130_4_TC,Tribolium_castaneum,TC_whole_trasnc,10,Arthropoda,67270.73861476117,361.46805385561106
SRR9622131_5_TC,Tribolium_castaneum,TC_whole_trasnc,8,Arthropoda,39803.7600065373,485.4237225605947
SRR9622132_6_TC,Tribolium_castaneum,TC_whole_trasnc,8,Arthropoda,24511.00797416608,290.30333711551094
SRR9622133_7_TC,Tribolium_castaneum,TC_whole_trasnc,10,Arthropoda,32903.07538512704,655.7791630436012
SRR9622134_8_TC,Tribolium_castaneum,TC_whole_trasnc,10,Arthropoda,57713.35802117045,1569.148078725335
SRR9622135_9_TC,Tribolium_castaneum,TC_whole_trasnc,9,Arthropoda,71765.97961094875,524.1259181694285
SRR9622136_10_TC,Tribolium_castaneum,TC_whole_trasnc,9,Arthropoda,38431.744876272365,297.54464062104745
SRR9622137_11_TC,Tribolium_castaneum,TC_whole_trasnc,10,Arthropoda,65577.28548146789,495.38187646437007
SRR9622138_12_TC,Tribolium_castaneum,TC_whole_trasnc,9,Arthropoda,54676.845770618624,511.6169403103815
SRR9622139_13_TC,Tribolium_castaneum,TC_whole_trasnc,9,Arthropoda,50795.16909792402,315.3791764769522
SRR9622140_14_TC,Tribolium_castaneum,TC_whole_trasnc,9,Arthropoda,43076.67651852275,309.5744050393486
SRR9622141_15_TC,Tribolium_castaneum,TC_whole_trasnc,12,Arthropoda,37330.24970969184,487.8657407065871
SRR9622142_16_TC,Tribolium_castaneum,TC_whole_trasnc,9,Arthropoda,50342.19597198756,484.742959360508
SRR9622143_17_TC,Tribolium_castaneum,TC_whole_trasnc,9,Arthropoda,62447.41438844282,425.8394908379268
SRR9622144_18_TC,Tribolium_castaneum,TC_whole_trasnc,11,Arthropoda,17175.581679164417,316.0995675786894
SRR9622145_19_TC,Tribolium_castaneum,TC_whole_trasnc,10,Arthropoda,30746.418492388293,330.9691344085608
SRR9622146_20_TC,Tribolium_castaneum,TC_whole_trasnc,11,Arthropoda,41114.991815649446,1856.8494209002847
SRR9622147_21_TC,Tribolium_castaneum,TC_whole_trasnc,11,Arthropoda,33707.81732850105,1997.0869684454
SRR9622148_22_TC,Tribolium_castaneum,TC_whole_trasnc,12,Arthropoda,22672.283281847485,1749.596570205292
SRR9622149_23_TC,Tribolium_castaneum,TC_whole_trasnc,11,Arthropoda,44355.86507923652,1424.4688964539555
SRR9622150_24_TC,Tribolium_castaneum,TC_whole_trasnc,10,Arthropoda,53222.592452681936,1791.4791523290369
SRR9622151_25_TC,Tribolium_castaneum,TC_whole_trasnc,11,Arthropoda,35814.141801781065,1974.9824843674248
SRR9622152_26_TC,Tribolium_castaneum,TC_whole_trasnc,11,Arthropoda,31634.52903246021,1395.0325355320315
SRR9622153_27_TC,Tribolium_castaneum,TC_whole_trasnc,11,Arthropoda,40701.10918781104,1455.8336362114874
SRR9622154_28_TC,Tribolium_castaneum,TC_whole_trasnc,10,Arthropoda,46811.186910268436,2134.584033904656
SRR9622155_29_TC,Tribolium_castaneum,TC_whole_trasnc,12,Arthropoda,28447.847411064362,2788.0224325220465
SRR9622156_30_TC,Tribolium_castaneum,TC_whole_trasnc,11,Arthropoda,27998.5939736624,1518.4581116987604
SRR9622157_31_TC,Tribolium_castaneum,TC_whole_trasnc,12,Arthropoda,28516.47655193941,2225.8445762553424
SRR9622158_32_TC,Tribolium_castaneum,TC_whole_trasnc,11,Arthropoda,36835.70398081195,1297.317831942952
SRR9622159_33_TC,Tribolium_castaneum,TC_whole_trasnc,10,Arthropoda,51773.67950671744,1616.1062302919613
SRR9622160_34_TC,Tribolium_castaneum,TC_whole_trasnc,12,Arthropoda,28605.074385898028,1853.6732688656869
SRR9622161_35_TC,Tribolium_castaneum,TC_whole_trasnc,11,Arthropoda,30065.200363041826,1292.9430538650467
SRR9622162_36_TC,Tribolium_castaneum,TC_whole_trasnc,11,Arthropoda,37589.246285033616,2130.7122087874745
SRR9622163_37_TC,Tribolium_castaneum,TC_whole_trasnc,11,Arthropoda,31180.611946501413,1307.7936275823058
SRR9622164_38_TC,Tribolium_castaneum,TC_whole_trasnc,11,Arthropoda,38536.829853502015,1856.1292434977445
SRR9622165_39_TC,Tribolium_castaneum,TC_whole_trasnc,12,Arthropoda,23291.50561833139,1951.9413705577304
SRR9622166_40_TC,Tribolium_castaneum,TC_whole_trasnc,11,Arthropoda,25958.195040320024,1569.1040445211167
SRR9622167_41_TC,Tribolium_castaneum,TC_whole_trasnc,11,Arthropoda,27036.192264015703,1842.7042262924197
SRR9622168_42_TC,Tribolium_castaneum,TC_whole_trasnc,11,Arthropoda,23901.08628993924,1546.0692468649822
SRR9622169_43_TC,Tribolium_castaneum,TC_whole_trasnc,11,Arthropoda,23430.491598185792,1950.0452666602755
SRR9622170_44_TC,Tribolium_castaneum,TC_whole_trasnc,11,Arthropoda,25378.251011641834,2007.5785502601
SRR9622171_45_TC,Tribolium_castaneum,TC_whole_trasnc,11,Arthropoda,26764.8096749987,1105.782804203373
SRR9622172_46_TC,Tribolium_castaneum,TC_whole_trasnc,12,Arthropoda,21867.3343195957,1967.9805915940178
SRR9622173_47_TC,Tribolium_castaneum,TC_whole_trasnc,11,Arthropoda,21228.66205228345,1662.308246506657
SRR9622174_48_TC,Tribolium_castaneum,TC_whole_trasnc,10,Arthropoda,81049.29634385256,1281.8195706931049
SRR9622175_49_TC,Tribolium_castaneum,TC_whole_trasnc,10,Arthropoda,81145.23392367511,1513.676411263213
